product_id,num__log_discounted_price,num__log_actual_price,num__discount_percentage,num__log_rating_count,num__log_review_length,cat__main_category_Accessories&Peripherals,cat__main_category_Cameras&Photography,cat__main_category_ExternalDevices&DataStorage,"cat__main_category_Headphones,Earbuds&Accessories","cat__main_category_Heating,Cooling&AirQuality",cat__main_category_HomeAudio,cat__main_category_HomeStorage&Organization,"cat__main_category_HomeTheater,TV&Video",cat__main_category_Kitchen&HomeAppliances,cat__main_category_Mobiles&Accessories,cat__main_category_NetworkingDevices,cat__main_category_OfficePaperProducts,cat__main_category_Other,cat__main_category_WearableTechnology,shap_value_num__log_discounted_price,shap_value_num__log_actual_price,shap_value_num__discount_percentage,shap_value_num__log_rating_count,shap_value_num__log_review_length,shap_value_cat__main_category_Accessories&Peripherals,shap_value_cat__main_category_Cameras&Photography,shap_value_cat__main_category_ExternalDevices&DataStorage,"shap_value_cat__main_category_Headphones,Earbuds&Accessories","shap_value_cat__main_category_Heating,Cooling&AirQuality",shap_value_cat__main_category_HomeAudio,shap_value_cat__main_category_HomeStorage&Organization,"shap_value_cat__main_category_HomeTheater,TV&Video",shap_value_cat__main_category_Kitchen&HomeAppliances,shap_value_cat__main_category_Mobiles&Accessories,shap_value_cat__main_category_NetworkingDevices,shap_value_cat__main_category_OfficePaperProducts,shap_value_cat__main_category_Other,shap_value_cat__main_category_WearableTechnology
B09Z7YGV3R,5.598421958998375,6.551080335043404,62.0,4.543294782270004,6.941190055068375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010030367954896065,0.0013597716538060922,-0.0032477390655549243,-0.030218951747228856,-0.008573952101287433,0.05217825593339512,0.0,-0.0003902891810867004,0.012327081596304197,0.004869497428153409,0.00012714662007056176,0.0006229487829841673,0.002324234258121578,0.0016252205449563918,0.0018950555383344181,-0.00012092194490833208,-0.0009554502612445503,-0.0015503170256852172,0.001028544315486215
B00LY1FN1K,5.303304908059076,5.442417710521793,13.0,9.227295812625597,5.817111159963204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0046248964183905625,0.04909968341395143,0.06305560055021488,0.03235042042135319,0.013081227462243987,-0.003399975418433314,0.0,-0.00031487300962908195,0.025363814869779164,0.002286999814241426,0.00010527924474445172,0.0011143743369029834,0.001663389112945879,0.002443355291034095,0.00310442250338383,-0.00010406178334960714,-0.0009311173425521702,0.06363671268540201,0.0016595599839638452
B07JNVF678,5.857933154483459,6.907755278982137,65.0,9.481969279105716,6.821107472256465,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00456510020638234,0.0011932608232018537,0.003502635941913468,0.012172864235180896,-0.007462746911478461,0.03222460750883329,0.0,-0.00039252963761100547,0.02253646036988357,0.002019042267638724,0.0002843118374585174,0.0008043511229334399,0.0009227670755353756,0.0024593251022452024,0.006482048069010489,-4.784759832546115e-05,-0.0009821688779629767,-0.002091224145551678,0.0017219179512176198
B08MCD9JFY,6.684611727667927,7.600902459542082,60.0,9.469545806435416,6.349138991379798,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02291112194143352,-0.027720883447182133,-0.02046658399674925,-0.034337859043007485,-0.044990355976915454,-0.01852171609643847,-0.02076902732835151,-0.0005870692199096084,0.01601507708313875,0.0010639598508714698,0.00023391848779283464,0.0008184741481090896,-0.0011985667995759286,0.0009590602578828111,0.0018132519096252509,-0.00017631180817261337,-0.0011172072633053177,-0.0029631373571464793,0.001443724521668628
B0B2DD66GS,7.1929342212158,7.972810784121404,54.0,9.884559542650608,7.467371066917559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.019815658617444568,0.061111275426665085,0.018567390263924607,0.08730106222021278,0.04164946628807229,-0.008127850900200429,0.0,-0.00030157554720062764,0.03284095769748092,0.0018748405763471965,0.00012736754724755882,0.000527056104328949,0.0008108558639651164,0.004819543533230899,0.0036046717867429835,-0.0002018727478571236,-0.0006118278208305128,0.03822341428109212,0.0020108662615530193
B08K9PX15C,6.745236349484363,7.313220387090301,43.0,8.902863672196222,6.654152520183219,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.022829900941578673,0.00016335580483428202,0.007085606670298148,-0.02391660042121657,-0.00915680257618078,0.010804264423350106,0.0,-0.0004662883569835685,0.01968120350909885,0.0016775195104128215,0.0002654180835816078,0.0007817393261939287,0.0010337229349534028,0.000259948830207577,0.0031536844755464697,-0.000157259105326375,-0.001393635574786458,-0.0032765952782938257,0.001762823318131268
B0994GFWBH,4.941642422609304,6.907755278982137,86.0,7.180831199044556,7.190676034332207,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023830693046620582,-0.011437845397158525,-0.061699900044186504,-0.06931644173222594,0.005823196235578507,0.009295124242344173,0.0,-0.00024546237196773293,0.012674883242871146,0.004720363560991246,9.138400899246335e-05,0.0005328397321864031,0.0005610316610545851,0.008550949528435013,0.0007691877044271678,-0.00014271184001700022,-0.0008647347328951582,-0.0011035007110331207,0.0009945084076025523
B09PTT8DZF,6.03653351047556,6.508769136971682,38.0,6.261491684321042,5.886104031450156,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010779076093967888,-0.004357003588374937,-0.005835994416120229,-0.025803651220776373,-0.01611873576141079,0.03472319118489395,0.0,-0.00043899679571040906,0.010553878309583525,0.006680135525530204,0.00012080611515557393,0.0006740073137916625,0.002435081182338763,0.0011998732172651216,0.001787590522581013,-0.00013324241910595447,-0.0009401718483422883,-0.0019152417422446887,0.0010478734184289351
B013B2WGT6,7.003065458786462,7.549609165154532,42.0,9.634103708365725,6.834108738813838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.01407653148897225,0.041018101285153534,0.04244287883513607,0.0035820547457842624,0.0012411988107487559,-0.012477507686999161,0.0,-0.0004266682779416442,0.020626637578825466,0.0018425478992867284,0.0002552359743276611,0.0007339206567849033,0.001273753450223012,-0.01252203172101872,0.0037873163851327263,-0.00017793045873986556,-0.000902411768474849,-0.0025012217927724125,0.001588860692718299
B09G5TSGXV,5.541263545158426,6.684611727667927,68.0,7.974532844130228,6.493753839851686,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.025565786595616372,0.005313121037906967,-0.018043851921538588,-0.05966839226122829,-0.014500652180868202,0.008061296541127376,0.0,-0.0003273752468521707,0.02022931696032174,0.001867383221833734,0.0001932415206101723,0.0008036075014388189,0.0008684239583089948,0.0018832503580779303,0.0027517768274992705,-8.353954064659774e-05,-0.0012155915313633158,-0.002649084402364679,0.0014685495717276353
B09Q8WQ5QJ,5.521460917862246,6.214608098422191,50.0,7.319202458767849,7.772331575169614,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023268646651122254,-0.03630235392498435,-0.004692268072976731,-0.03954886178238667,0.0028061607149720657,0.021439577303099214,0.0,-0.0003065112853073515,0.018481377533607884,0.002778316672920482,0.00015110860345885158,0.0008042560669127851,0.0025262287296936845,0.0012894469589809887,0.001445140859723324,-0.00017355925083393232,-0.0014390746582648717,-0.0019369520380860194,0.001127851941710105
B00RFWNJMC,5.278114659230517,6.214608098422191,61.0,7.232733136177615,5.66988092298052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05120630011850153,-0.05497548583181924,-0.030891193185962038,-0.14452601930184755,-0.009010520480660488,-0.02099868368721218,0.0,-0.0003313666966278106,0.011582111498282756,0.0025409399819909593,8.87257425347343e-05,0.0008298304618801921,-0.023272461019660115,0.0008391969677177258,-0.00035149034403730183,-0.0001319745417276863,-0.0014609333869884723,-0.00200396255182568,0.0009807708646985703
B09ZVJXN5L,6.658011045870748,6.907755278982137,22.0,2.19722457733622,5.641907070938114,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007139380128501216,-0.010886280001868727,0.018040920336206908,-0.06721520720166155,-0.004879310375836212,-0.016954546245542587,0.0,-0.0006061655360099394,0.00898813006497221,-0.05532572248383076,0.00012175206895335577,0.0006557113313465379,0.0005830166363739409,0.0007983948999026325,0.0016943788228672928,-0.00013888233574107289,-0.0011495271336752922,-0.0017891943096765316,0.0009881180795491672
B07PFJ5W31,4.941642422609304,6.206575926724928,72.0,9.560010841762033,6.3080984415095305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.014485236098335009,0.006181843185477192,0.013905253454722696,0.02265831304292078,0.023690752061156672,-0.00563206668040948,0.0,-0.00037923296738881615,0.0249019131436944,0.0017088201802107506,0.00015754000458400696,0.0011701673764036968,0.0018723418784793466,0.004192066880932543,0.0033273383004416247,-0.00010770228356705048,-0.0009609170741168783,-0.0010891064071620348,0.0018412084714509547
B0B4G2MWSB,5.010635294096256,6.907755278982137,85.0,7.180831199044556,7.190676034332207,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.019779023999581112,-0.011041258188633947,-0.057769559957669116,-0.06711134843499167,0.006156329401856056,0.00985581717803143,0.0,-0.00024546237196773293,0.012944234015594702,0.004741747615844361,9.171734214760363e-05,0.0005351301431073807,0.000593639872095082,0.00853849501669174,0.0007602873840369285,-0.00014271184001700022,-0.0008789715071907267,-0.0010470922564854844,0.0009922118452959693
B08H6CZSHT,7.973844375944687,8.100464891029363,12.0,7.7406644019172415,6.063785208687608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.009673849154205527,0.0031904725106141995,0.07925198370037834,0.03650167700383463,0.006842319695715559,-0.009251725284120766,0.0,-0.0005269165293429978,0.014864012417383492,0.002362571295525413,9.478358682827093e-05,0.0009043794861645438,0.0007727180785150268,-0.01823224702180596,0.004781312618142693,-0.00015070803579874336,-0.000982545697770547,-0.002026997066568583,0.0011668267073400784
B09B125CFJ,5.857933154483459,6.684611727667927,56.0,5.780743515792329,6.794586580876499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002224926050839713,-0.008501821033132729,-0.012945068501721835,-0.12499936659485683,-0.02786519348053844,-0.029083405331039102,0.0,-0.0006236815440934151,0.012009223259519785,0.007021836324420292,0.00015481904440093787,0.0006338647169468459,-0.023862288243108196,0.0002444413132616319,0.0002551176885026507,-0.0001361771550728008,-0.0010714397195260971,-0.0020898259768728166,0.000987666118016932
B07Y5FDPKV,7.465082736399547,7.783640596221253,27.0,9.55824698622306,6.78897174299217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.005061142386402935,0.02843688008346362,0.058666433074104136,-0.0009327955490152817,-0.01173300905400538,-0.016390896375232843,0.0,-0.00046059823333052916,0.017316712007741444,0.0022116260931943545,0.0002111493400298059,0.0006275731924688443,0.0007333278957230505,-0.016599562740448163,0.005031094666337594,-0.00012003849144093693,-0.0008942566128098406,-0.0029840846579463685,0.0013537663208262529
B082LZGK39,5.298317366548036,5.703782474656201,33.0,10.69183127007966,7.079184394609668,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02824780916518648,-0.06528198889602209,0.003607270359498216,0.013173341821675422,-0.026835929986991688,-0.0011045870518864831,0.0,-0.0004783656046492979,0.01844471933261957,0.0008800739955040626,0.00015741834009531887,0.0007174462679540738,0.001039620484370971,0.0023525195923866705,0.0027944455432589166,-0.0002780357550363988,-0.0012180509296013042,-0.0034600940987002103,0.0013211617068736815
B0BNV7JM5Y,8.006367567650246,8.986071187374463,62.0,5.043425116919247,7.267525427828172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.003949395133095095,-0.006380163554713363,-0.008848551694100024,-0.061036624140979254,0.01370171236936585,-0.01787220732177957,0.0,-0.0008264025259995833,0.010483055060030893,0.003348899832344614,5.396978929638863e-05,0.0005049249471630901,0.0016429648976190947,0.00019920323582482525,-0.0008926045699627138,-0.00019613434618804605,-0.0008311604268965311,-0.001778560158854816,-0.013296620203909697
B0BC8BQ432,10.91492481446108,11.350418300109132,35.0,8.185350223178686,7.842671474979457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042847810182429384,0.05896931111215963,0.01951339908860973,0.01555270903991186,0.013339669396809768,-0.003769669738248922,0.0,-0.0004944128930219449,0.022738954508095047,0.000793962276657112,8.478626899886876e-05,0.0005669352901168167,-0.004281511158915237,0.001173802931443788,0.003493382938322611,-0.00019714334397576749,-0.0006817341553687584,-0.0007142734214721714,0.0010313215991482139
B08H9Z3XQW,6.1224928095143865,7.307202314764738,69.0,11.993361981887189,6.831953565565855,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.977658675168641e-05,0.018170113522501197,-0.01968889256284456,0.09216155604008236,0.0032353358798718544,-0.00888356930721784,0.0,-0.00033481703110737726,-0.1854989118326921,0.001066461835289374,0.00014950046606827528,0.0004593067716632504,0.0004989306392963044,0.0028672949953761416,0.003097988106746925,-0.00012842432246543467,-0.0006799181780661457,-0.0021120745575171893,0.0010020601305586751
B07WDKLDRX,10.275051108968611,10.46310334047155,17.0,9.918967123384514,9.073259831427816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.04946602020150749,0.0471927189847338,0.006677513251634082,0.04581701203176635,0.019840324109391076,-0.0038471955675049687,0.0,-0.000707815914938692,0.024973954015877098,0.0005020526166481431,8.775004418566823e-05,0.0005469710225588642,0.0008795613581605721,0.002248925233288901,-0.003100723325915169,-0.00028401760035194455,-0.0005587293216376565,-2.6243744505336507e-05,0.0009791277450858615
B07H8W9PB6,5.170483995038151,6.214608098422191,65.0,3.091042453358316,6.298949246855942,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.017546267612633528,-0.013555411854176781,-0.006508752459194511,-0.010284413835179293,0.01630688693956472,0.039140190408943454,0.0,-0.0004246613665600307,0.01163477556576254,0.0040392549311218315,0.00010649220290360972,0.0007753364683594554,0.001954375775239896,0.001348490079981275,0.0011655871411494446,-0.00010865465956158004,-0.0009257521977997385,-0.0014586831707856618,0.0009864884668786544
B09SPTNG58,7.27931883541462,7.762170607138205,38.0,9.10719961305667,6.059123195581797,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.017600199684966355,-0.007663642158149742,0.001732447380927624,-0.005273820845322916,-0.08010472584253875,-0.020534800937457475,0.0,-0.00051968862360809,0.01402149046130944,-0.03092558582764468,0.00012968498573172837,0.0009543779894011095,-0.001962719069997547,0.0024572082032682375,0.0017195849078416358,-0.00017474443331593647,-0.0015963709927746094,-0.0042584475054172795,0.0014056767569854856
B071Z8M4KX,5.902633333401366,6.907755278982137,63.0,12.804117624656794,6.687108607866515,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021648233364976476,0.01641660942317685,0.010538937275705394,0.10280947533756261,-0.00280586458320613,-0.007600170657387935,0.0,-0.00031631833320716396,-0.15646184710407396,0.0012022917381545994,0.00015834705904126166,0.0004791753998142667,0.0006156291978550144,0.0023414278308337088,0.0037452156054496298,-0.00015118025447009132,-0.0006646312543307432,-0.0016079661791445687,0.0010482664422306698
B0B56YRBNT,9.104979856318357,9.51044496442652,33.0,8.053887083618223,5.641907070938114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0036253051292442252,-0.0041526064429490365,0.003381696994183585,-0.027801587844078313,-0.04027077702936367,-0.010337967858504271,0.0,-0.000745475992152933,0.013418519545230084,0.0011189403051685076,5.605409271083772e-05,0.0007817611721111461,-0.00015876570352702402,-0.0008151924211415462,-0.030013621996622532,-0.0001752566031063907,-0.001095857996115228,-0.002382034640031634,0.0008921843022108078
B01MUAUOCX,6.535241271013659,6.617402977974478,8.0,7.732369222284388,6.516193076042964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.017030212750687498,0.030124463735555763,0.06750386333806091,0.057226364628877494,0.05548304956872016,-0.0025003560280310922,0.0,-0.000336332670703996,0.017730817725678208,0.003650591491459636,0.00029852164385374636,0.0007324098449316807,0.0027399528873502275,-0.00869103504854138,0.0053111411030113236,-0.00013034825766226278,-0.000703027464915067,-0.0012396137168980204,0.0016816115751862525
B08CS3BT4L,9.210340371976184,9.472704636443671,23.0,8.714239143608575,8.12740456269308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015945473993051563,0.015119465222087456,0.029178055390802912,0.010152132383809657,-0.005931103009643266,-0.004057901726482669,0.0,-0.0006330433045513928,0.020301382818142883,0.0005464375666633714,0.00012340170214883984,0.0005848971108207479,-0.005015653238951927,0.0006718571184319444,0.006946616860950598,-0.00026080448238644747,-0.0008277094998629764,0.0001115190600103233,0.0009571561933262273
B01F262EUU,6.856461984594587,6.907755278982137,5.0,10.359011860517027,6.495265555937008,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004472706037631724,0.011999523777049034,0.06287514099414693,0.06451286556271953,0.016408808887645135,-0.00642475757515058,0.0,-0.0003491684207983781,-0.10887363453235593,0.001343753127293894,0.00014024106902070345,0.0004717558203265071,0.0010631275817286224,0.0014971928884915543,0.0029763318087498193,-0.0002346680298796855,-0.0006200543775048572,-0.002393235030467622,0.0009712347749155015
B07G147SZD,7.90100705199242,8.242756345714477,29.0,6.590301048196686,7.394493107219038,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005161687910585897,0.001692767903805361,0.01604181345035613,-0.11679989901575027,0.02011538710896275,-0.021471990833815652,0.0,-0.0004692465192056261,0.01064246823079884,-0.055483584609028185,6.94572736392729e-05,0.00045334245121921414,0.0015940983944165055,0.0014681462998851202,0.001281040965259308,-0.00021564631955698133,-0.0008265707729151472,-0.0016255955115775577,0.0009725014236755669
B09MY4W73Q,6.163314804034641,7.495541943884256,74.0,7.282761179605593,6.855408798609928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.006012113967881305,0.01601764454608201,-0.026253835670504485,-0.012816007840447128,-0.005970395267358981,-0.004467571794957621,0.0,-0.0003214649824076332,0.017072962115635165,0.005842611838743323,0.00012857701221946627,0.0008425708900904283,0.0017655891756294295,0.011587853903329233,0.010148321037268032,-0.0001226934336591512,-0.0009969124820781872,-0.0018285324421594851,0.0014383760595228522
B08PSVBB2X,5.991464547107982,7.003065458786462,64.0,7.895808377083183,6.966024187106113,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011737838467524853,0.002319708878931124,-0.004561617567087523,-0.01860171625870862,-0.027073305705780513,0.020485181011463283,0.0,-0.0003558489406714216,0.019792876066348983,0.0022864267457043752,0.00023261480644578113,0.0007361973851220682,0.0012625397719966713,0.0017793859835364856,0.004163098482822533,-0.0001093765249243006,-0.0013264947608695365,-0.0022266489976027516,0.0014765296551922803
B0BJ6P3LSK,8.517193191416238,10.126631103850338,80.0,5.662960480135946,7.109062135687172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.02038295516205835,0.041878635662869784,-0.01918007570086047,-0.0605198602747987,0.015431331823710934,-0.014870585840835702,0.0,-0.0006462817126885056,0.011732419492909684,0.0037269004245172256,3.562183934263885e-05,0.00044705222186166795,0.0013347633216471877,-0.02071734965487849,0.0004121618416684214,-0.00017243553069420158,-0.0007382951211184263,-0.0012666185278794727,0.000979889405425638
B00VA7YYUO,4.605170185988092,4.605170185988092,0.0,8.52456594574565,5.568344503761097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.003647821731719887,0.026636153568542795,0.06971799808648939,0.01944194121846522,0.004327759501829859,0.0004998088598949835,0.0,-0.000292233465006575,0.024573730286792852,0.00246073662667186,9.760863031260669e-05,0.0009163288387935609,0.002314384270866867,0.001557013009005459,0.002577548403933179,-8.415229865931905e-05,-0.001318224203423597,0.038582603444956474,0.001713602932577487
B09KPXTZXN,6.856461984594587,7.600902459542082,53.0,7.426549072397305,5.966146739123692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.00040756348957074804,0.0017536038768594152,0.011863750224001705,0.0008533363620517776,-0.04263966036902275,-0.014108185680088354,0.0,-0.0004765519962529652,0.014077193027478643,0.0028359607177844736,0.00013101121818181126,0.0010253641495364717,-0.0006154608170618303,-0.021259448295022593,5.386217875638977e-05,-0.0001612168745486997,-0.0013651656769798138,-0.002263699144532438,0.001391558267205255
B00P0R95EA,6.236369590203704,6.46302945692067,20.0,8.88599431515281,5.2574953720277815,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0054412355418025984,-0.00965179096616339,0.019847060914471512,0.0027435068508202677,-0.007045469216245692,-0.006832195477472851,0.0,-0.0003924664018268231,0.015611089129233733,-0.030778923462930832,0.00021039424027549102,0.0010408015456050634,0.0002003529277862981,0.0012402174786257092,0.0037926291658368426,-0.00011121952353278175,-0.0016836231948400382,-0.0032009861624101178,0.0018131191056454555
B0798PJPCL,7.544332108053688,7.90100705199242,30.0,9.763938087586045,7.630946580890459,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005686755914357491,0.04201426754385466,0.033381611198128665,0.031859000445838316,0.03647627430444118,0.01858797541426611,0.0,-0.00032468413526657967,0.026848365956684574,0.002073895218927646,0.00018948709592223168,0.000541657707944978,0.0010068407710059546,0.0036743263737298547,0.004825165040820138,-0.0003003748765331693,-0.0007629971278947778,-0.0016927613750158345,0.0018274738946638537
B07J9KXQCC,6.856461984594587,7.7406644019172415,59.0,6.311734809152915,6.8690144506657065,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0277689499182452,-0.0369667735004623,-0.017069798855227417,-0.20449804757721723,-0.0357355318700138,-0.037262941050576044,0.0,-0.00037856188806472345,0.01060098704387201,-0.1145805339126673,0.00010773968213470653,0.0005331656397902407,0.0024398658091377002,-0.00041933670014259405,-0.00030136012501316147,-0.00011403992597479373,-0.0009341874736128375,-0.002093999614007771,0.0009844253864139318
B08DDRGWTJ,5.438079308923196,5.703782474656201,23.0,10.322592546348329,6.63200177739563,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014749768638866954,-0.018218180211697473,0.02753266139581683,0.07027745469589718,0.02897201497995411,0.007358881322215893,0.0,-0.00041721568995853884,0.023069460345141124,0.001923285671073245,0.00019636687124148012,0.0008920546737499535,0.001756239030219149,0.0042956083228636996,0.005414280074037378,-0.00020221902756020426,-0.000933800365892239,-0.0030283974521444178,0.0018310055710026062
B00LHZW3XY,4.836281906951478,5.198497031265826,31.0,8.9939241414114,6.300785794663244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.004375328342139256,0.06783087580944994,0.045425675673614024,0.03578267616430821,0.035828754297981505,-0.0007298712094780058,0.0,-0.0003707136171578895,0.027668950970692094,0.0020902922537061387,0.00022137626423500477,0.0012568599404767155,0.0028487032291013748,0.001207893850369146,0.003236341525189346,-9.998083711252547e-05,0.036410310756764375,-0.00119450883124955,0.0018367384938756004
B01N4EV2TL,7.310550158534422,7.59890045687141,25.0,8.887652690325586,6.899723107284872,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026458839246479328,0.04053327405417804,0.03360201293995488,-0.0035976286701043135,-0.0013641927282878896,0.030790925005712778,0.0,-0.0003663281843182631,0.021659216670086606,0.002545119360438548,0.0002853063968359493,0.0006738124013645575,0.001487128241569735,0.0025477906841842924,0.005674553552817088,-8.237519024987705e-05,-0.0012213092303136363,-0.0029879061089013704,0.0017740298726130277
B0B9RN5X8B,7.90100705199242,8.45553053102413,43.0,7.167809184316444,5.8522024797744745,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009449912131531164,0.026948744491674007,0.010131381637984304,-0.010521610106807203,-0.0032923105376539753,-0.006899234922893811,0.0,-0.0005447225339594297,0.01051293292955961,-0.01355845992162358,5.9705249150283634e-05,0.0006480102462228387,0.00024871048706700096,0.002448910078237532,0.0012013597908662633,-0.00018022385658696293,-0.0009004165421356447,-0.0022115047632541972,0.0008514968091913034
B0746JGVDS,5.857933154483459,6.907755278982137,65.0,10.745054738214346,7.138866999945524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.028706120336137245,-0.018335778030013898,-0.022822218060391607,0.018451297661958962,-0.005807282951573143,-0.010632890249689808,0.0,-0.0005562033748719842,0.015531570672173985,0.0012116467132000253,0.00024595012771897015,0.0006076581252273172,0.0005265732663974631,0.0032776115625165404,-0.05289665586620686,-0.00027110521448776127,-0.0009347239683847874,-0.002839783898089081,0.0014511825537192634
B08PKBMJKS,5.288267030694535,6.214608098422191,61.0,4.919980925828125,6.748759547491679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018466022211578094,-0.02397876115166582,-0.01321306299578282,-0.028103794689232017,-0.012813586705451598,-0.02107482557214098,0.0,-0.0006569936953019351,0.011270426852279343,0.00465507481712848,0.0001002398575656116,0.0006605710578151047,-0.01469984341179952,0.0003662663952854928,-0.00022406605829019098,-0.0001236377519671805,-0.0012139264203142376,-0.001963788667926565,0.0008338610113423783
B08498D67S,7.047517221357296,7.496097345175956,36.0,8.460411177317253,7.443663683115591,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012053361211146694,0.03849766625469783,0.009407695322151995,0.0026131970527058,0.03243748064312967,0.02144988637563074,0.0,-0.0003094435832463205,0.023856014938792212,0.0023467203046311624,0.00024687006312888114,0.0005946373677579686,0.0014684541159658692,0.003294553819578141,0.0030901967229146976,-0.00020330774481408298,-0.001131372536183335,-0.0014521446154685692,0.001726817112066783
